day_ar,fism_pred,fism_wv
2008190,"[  1.88474933e-05   1.88673148e-05   1.89182210e-05 ...,  -5.68067117e-06
  -5.69394797e-06  -5.70722295e-06]",60.8499984741
2008191,"[ 0.00010174  0.00010238  0.00010402 ..., -0.00061618 -0.00061666
 -0.00061714]",60.9500007629
2008192,"[  6.92981484e-05   6.94179907e-05   6.96279603e-05 ...,  -1.86069869e-04
  -1.86176461e-04  -1.86283054e-04]",61.0499992371
2008193,"[  1.65911877e-06   1.66390021e-06   1.67595181e-06 ...,  -3.42761996e-06
  -3.42996350e-06  -3.43230658e-06]",61.1499977112
2008194,"[  9.96678182e-07   9.98898372e-07   1.00433374e-06 ...,  -1.50804294e-06
  -1.50842300e-06  -1.50880305e-06]",61.25
2008195,"[  7.23433288e-07   7.24804238e-07   7.28204498e-07 ...,  -1.00879311e-06
  -1.00921773e-06  -1.00964235e-06]",61.3499984741
2008196,"[  8.11161385e-07   8.12607936e-07   8.16206807e-07 ...,  -1.04371884e-06
  -1.04421269e-06  -1.04470678e-06]",61.4500007629
2008197,"[  1.16097647e-06   1.16303545e-06   1.16824344e-06 ...,  -1.31291654e-06
  -1.31393233e-06  -1.31494789e-06]",61.5499992371
2008198,"[  4.54898191e-06   4.55362215e-06   4.56528323e-06 ...,  -4.36136361e-07
  -4.38152256e-07  -4.40168151e-07]",61.6499977112
2008199,"[  2.50073549e-06   2.50374046e-06   2.51117399e-06 ...,  -9.89465661e-07
  -9.90369927e-07  -9.91273964e-07]",61.75
2008200,"[  8.77764080e-07   8.79376103e-07   8.83372934e-07 ...,  -1.08260406e-06
  -1.08305721e-06  -1.08351037e-06]",61.8499984741
2008201,"[  8.39012955e-07   8.40488099e-07   8.44108968e-07 ...,  -8.68528559e-07
  -8.68797201e-07  -8.69065786e-07]",61.9500007629
2008202,"[  1.06447101e-06   1.06727703e-06   1.07440599e-06 ...,  -1.84725207e-06
  -1.84878297e-06  -1.85031377e-06]",62.0499992371
2008203,"[  1.38206576e-06   1.38595192e-06   1.39572228e-06 ...,  -2.64162941e-06
  -2.64342179e-06  -2.64521441e-06]",62.1499977112
2008204,"[  9.15203259e-07   9.17625243e-07   9.23705727e-07 ...,  -2.03144464e-06
  -2.03249874e-06  -2.03355239e-06]",62.25
2008205,"[  1.39336885e-06   1.39723625e-06   1.40714030e-06 ...,  -3.16744990e-06
  -3.16992464e-06  -3.17239915e-06]",62.3499984741
2008206,"[  3.40766237e-05   3.43244210e-05   3.49609436e-05 ...,  -2.40766181e-04
  -2.40935959e-04  -2.41105736e-04]",62.4500007629
2008207,"[  4.08834603e-05   4.10860812e-05   4.15968752e-05 ...,  -1.76968941e-04
  -1.77070702e-04  -1.77172449e-04]",62.5499992371
2008208,"[  2.26304360e-06   2.26987117e-06   2.28691169e-06 ...,  -5.28439432e-06
  -5.28702776e-06  -5.28966120e-06]",62.6499977112
2008209,"[  1.76681942e-06   1.76917763e-06   1.77506627e-06 ...,  -9.14400857e-07
  -9.15295573e-07  -9.16190288e-07]",62.75
2008210,"[  5.31466549e-06   5.32007743e-06   5.33464936e-06 ...,  -1.24771350e-06
  -1.25384804e-06  -1.25998258e-06]",62.8499984741
2008211,"[  3.04651825e-04   3.04917456e-04   3.05640046e-04 ...,  -2.41328671e-05
  -2.44770490e-05  -2.48212018e-05]",62.9500007629
2008212,"[  1.48362044e-04   1.48418534e-04   1.48511303e-04 ...,   4.87022044e-06
   4.84586053e-06   4.82150062e-06]",63.0499992371
2008213,"[  2.10534404e-06   2.10685107e-06   2.10936969e-06 ...,  -1.51272684e-06
  -1.51362656e-06  -1.51452605e-06]",63.1499977112
2008214,"[  1.06331254e-06   1.06536481e-06   1.07045332e-06 ...,  -1.30958665e-06
  -1.31021579e-06  -1.31084505e-06]",63.25
2008215,"[  8.93369418e-07   8.95127300e-07   8.99462179e-07 ...,  -1.18447474e-06
  -1.18490630e-06  -1.18533785e-06]",63.3499984741
2008216,"[  9.36625497e-07   9.38356891e-07   9.42583426e-07 ...,  -1.14916702e-06
  -1.14941417e-06  -1.14966133e-06]",63.4500007629
2008217,"[  1.01441879e-06   1.01618139e-06   1.02052229e-06 ...,  -1.02834110e-06
  -1.02872889e-06  -1.02911656e-06]",63.5499992371
2008218,"[  1.05463175e-06   1.05666174e-06   1.06172502e-06 ...,  -1.38529128e-06
  -1.38604480e-06  -1.38679820e-06]",63.6499977112
2008219,"[  1.66422205e-06   1.67128997e-06   1.68921861e-06 ...,  -5.41591544e-06
  -5.41974987e-06  -5.42358384e-06]",63.75
2008220,"[  2.49965228e-06   2.50910989e-06   2.53319763e-06 ...,  -6.14290821e-06
  -6.14846158e-06  -6.15401495e-06]",63.8499984741
2008221,"[  2.58054092e-06   2.58820683e-06   2.60736397e-06 ...,  -4.51141659e-06
  -4.51450342e-06  -4.51759070e-06]",63.9500007629
2008222,"[  1.00259069e-06   1.00459931e-06   1.00954469e-06 ...,  -1.09918722e-06
  -1.09961377e-06  -1.10004044e-06]",64.0499992371
2008223,"[  1.02897002e-06   1.03079356e-06   1.03532534e-06 ...,  -1.25156623e-06
  -1.25212728e-06  -1.25268832e-06]",64.1499977112
2008224,"[  9.26988719e-07   9.29250177e-07   9.34859884e-07 ...,  -1.53592691e-06
  -1.53659630e-06  -1.53726558e-06]",64.25
2008225,"[  1.31127456e-06   1.31325021e-06   1.31823083e-06 ...,  -9.27313749e-07
  -9.28219606e-07  -9.29125463e-07]",64.3499984741
2008226,"[  2.72366538e-06   2.72627199e-06   2.73279898e-06 ...,  -2.95519385e-07
  -2.96559165e-07  -2.97599172e-07]",64.4500007629
2008227,"[  1.64888820e-06   1.64993594e-06   1.65159020e-06 ...,  -6.75437946e-07
  -6.75642696e-07  -6.75847446e-07]",64.5499992371
2008228,"[  1.15409068e-06   1.15605246e-06   1.16086301e-06 ...,  -1.07005303e-06
  -1.07042320e-06  -1.07079325e-06]",64.6499977112
2008229,"[  1.01012040e-06   1.01180308e-06   1.01593889e-06 ...,  -9.41860549e-07
  -9.42211159e-07  -9.42561883e-07]",64.75
2008230,"[  1.15040802e-06   1.15353282e-06   1.16135300e-06 ...,  -2.25790336e-06
  -2.25915323e-06  -2.26040311e-06]",64.8499984741
2008231,"[  1.31613660e-06   1.31958552e-06   1.32822095e-06 ...,  -2.29414400e-06
  -2.29555144e-06  -2.29695843e-06]",64.9500007629
2008232,"[  1.16061108e-06   1.16378294e-06   1.17163984e-06 ...,  -2.32785692e-06
  -2.32877528e-06  -2.32969387e-06]",65.0499992371
2008233,"[  1.57617069e-06   1.57934801e-06   1.58719342e-06 ...,  -2.03278728e-06
  -2.03364607e-06  -2.03450463e-06]",65.1499977112
2008234,"[  1.01752835e-06   1.01834837e-06   1.01975070e-06 ...,  -9.66665425e-07
  -9.66753305e-07  -9.66841412e-07]",65.25
2008235,"[  1.07632832e-06   1.07798280e-06   1.08201152e-06 ...,  -9.01279236e-07
  -9.01438966e-07  -9.01598696e-07]",65.3499984741
2008236,"[  1.18614798e-06   1.18782839e-06   1.19193010e-06 ...,  -7.93750360e-07
  -7.93972390e-07  -7.94194534e-07]",65.4500007629
2008237,"[  1.38356120e-06   1.38542305e-06   1.38993437e-06 ...,  -7.78285994e-07
  -7.78429921e-07  -7.78573735e-07]",65.5499992371
2008238,"[  1.73639262e-06   1.73863475e-06   1.74427839e-06 ...,  -9.05233833e-07
  -9.06216428e-07  -9.07198796e-07]",65.6499977112
2008239,"[  4.24947939e-06   4.25336430e-06   4.26305769e-06 ...,  -6.84804036e-09
  -8.23683877e-09  -9.62609192e-09]",65.75
2008240,"[  1.81259259e-06   1.81509517e-06   1.82119675e-06 ...,  -6.36766117e-07
  -6.37131279e-07  -6.37496441e-07]",65.8499984741
2008241,"[  1.65036658e-06   1.65227073e-06   1.65689551e-06 ...,  -2.98279588e-07
  -2.98470354e-07  -2.98661234e-07]",65.9500007629
2008242,"[  2.38220991e-06   2.38498160e-06   2.39203041e-06 ...,  -5.93703362e-07
  -5.95256552e-07  -5.96809514e-07]",66.0499992371
2008243,"[  8.71062366e-06   8.71784687e-06   8.73591580e-06 ...,   1.26743089e-06
   1.26454506e-06   1.26165924e-06]",66.1499977112
2008244,"[  1.99736314e-06   1.99979627e-06   2.00581871e-06 ...,  -3.85614157e-07
  -3.86317197e-07  -3.87020464e-07]",66.25
2008245,"[  1.96515157e-06   1.96748533e-06   1.97322242e-06 ...,  -4.55978807e-07
  -4.56482894e-07  -4.56987209e-07]",66.3499984741
2008246,"[  1.08219285e-06   1.08471136e-06   1.09098312e-06 ...,  -1.44782177e-06
  -1.44844171e-06  -1.44906176e-06]",66.4500007629
2008247,"[  1.41085081e-06   1.41243675e-06   1.41627584e-06 ...,  -3.11245230e-07
  -3.11339022e-07  -3.11432586e-07]",66.5499992371
2008248,"[  1.35831738e-06   1.36027666e-06   1.36511903e-06 ...,  -8.47378828e-07
  -8.47859383e-07  -8.48339823e-07]",66.6499977112
2008249,"[  1.49856373e-06   1.50170001e-06   1.50936705e-06 ...,  -1.49097048e-06
  -1.49146501e-06  -1.49195955e-06]",66.75
2008250,"[  2.58216573e-06   2.59272770e-06   2.61885248e-06 ...,  -7.88874786e-06
  -7.89169644e-06  -7.89464593e-06]",66.8499984741
2008251,"[  1.83516386e-06   1.83835004e-06   1.84610633e-06 ...,  -1.36924746e-06
  -1.36962069e-06  -1.36999381e-06]",66.9500007629
2008252,"[  1.51291920e-06   1.51589029e-06   1.52320945e-06 ...,  -1.34747120e-06
  -1.34816253e-06  -1.34885374e-06]",67.0499992371
2008253,"[  2.12018222e-06   2.12244231e-06   2.12806231e-06 ...,  -2.57251259e-07
  -2.58055252e-07  -2.58859018e-07]",67.1499977112
2008254,"[  1.80516417e-06   1.80713357e-06   1.81192786e-06 ...,  -9.37116056e-08
  -9.39228357e-08  -9.41339522e-08]",67.25
2008255,"[  2.25156032e-06   2.25736426e-06   2.27174496e-06 ...,  -3.58618195e-06
  -3.58789271e-06  -3.58960347e-06]",67.3499984741
2008256,"[  1.84434600e-06   1.84703379e-06   1.85353269e-06 ...,  -6.04358547e-07
  -6.04568299e-07  -6.04778165e-07]",67.4500007629
2008257,"[  1.74176989e-06   1.74382990e-06   1.74879108e-06 ...,  -2.13008775e-07
  -2.13050953e-07  -2.13093017e-07]",67.5499992371
2008258,"[  3.03898832e-06   3.04472292e-06   3.05924505e-06 ...,  -2.02035562e-06
  -2.02342949e-06  -2.02650335e-06]",67.6499977112
2008259,"[  2.57848524e-06   2.58185446e-06   2.59021544e-06 ...,  -7.18974661e-07
  -7.20081289e-07  -7.21188144e-07]",67.75
2008260,"[  2.31218974e-06   2.31460058e-06   2.32068373e-06 ...,  -1.38445785e-07
  -1.39637223e-07  -1.40828661e-07]",67.8499984741
2008261,"[  2.24479641e-06   2.24752853e-06   2.25430131e-06 ...,  -5.56010718e-07
  -5.56804935e-07  -5.57599151e-07]",67.9500007629
2008262,"[  5.02239482e-06   5.03023512e-06   5.05027492e-06 ...,  -1.95959001e-06
  -1.96448309e-06  -1.96937526e-06]",68.0499992371
2008263,"[  6.55145459e-06   6.57729788e-06   6.64311074e-06 ...,  -2.39000638e-05
  -2.39155488e-05  -2.39310339e-05]",68.1499977112
2008264,"[  3.43428337e-06   3.43802481e-06   3.44450973e-06 ...,  -5.16599084e-06
  -5.16915134e-06  -5.17231138e-06]",68.25
2008265,"[  2.59195326e-06   2.59470607e-06   2.60162165e-06 ...,   1.36692506e-07
   1.35471055e-07   1.34249376e-07]",68.3499984741
2008266,"[  3.71123247e-06   3.71383317e-06   3.72080467e-06 ...,   5.57745125e-07
   5.54868848e-07   5.51992798e-07]",68.4500007629
2008267,"[  2.12284467e-05   2.12333307e-05   2.12467803e-05 ...,   1.21891353e-05
   1.21823232e-05   1.21755093e-05]",68.5499992371
2008268,"[  1.28330339e-05   1.28355623e-05   1.28400479e-05 ...,   4.49311938e-06
   4.49049367e-06   4.48786886e-06]",68.6499977112
2008269,"[  5.64550282e-06   5.65053051e-06   5.66300741e-06 ...,   5.15293777e-07
   5.13581654e-07   5.11869075e-07]",68.75
2008270,"[  2.09626160e-06   2.09922609e-06   2.10656253e-06 ...,  -3.43567081e-07
  -3.44447017e-07  -3.45326953e-07]",68.8499984741
2008271,"[  2.18838977e-06   2.19100662e-06   2.19748131e-06 ...,  -3.04273726e-07
  -3.05056346e-07  -3.05838967e-07]",68.9500007629
2008272,"[  3.65390974e-06   3.65647588e-06   3.66286895e-06 ...,   1.62791775e-06
   1.62699780e-06   1.62607785e-06]",69.0499992371
2008273,"[  2.76463970e-06   2.76946184e-06   2.78142193e-06 ...,  -1.83434895e-06
  -1.83590032e-06  -1.83745169e-06]",69.1499977112
2008274,"[  1.97400846e-06   1.97474924e-06   1.97603686e-06 ...,  -2.90743401e-07
  -2.91294555e-07  -2.91845936e-07]",69.25
2008275,"[  2.94571237e-06   2.95296536e-06   2.97155316e-06 ...,  -5.05417574e-06
  -5.05892240e-06  -5.06366814e-06]",69.3499984741
2008276,"[  5.76802859e-06   5.78527670e-06   5.82934081e-06 ...,  -1.24820635e-05
  -1.24930675e-05  -1.25040715e-05]",69.4500007629
2008277,"[  2.56309568e-06   2.56755766e-06   2.57884517e-06 ...,  -1.54107670e-06
  -1.54349618e-06  -1.54591544e-06]",69.5499992371
2008278,"[  2.63578818e-06   2.63950164e-06   2.64889172e-06 ...,  -6.02401087e-07
  -6.04329671e-07  -6.06257800e-07]",69.6499977112
2008279,"[  2.17451566e-06   2.17863999e-06   2.18878722e-06 ...,  -1.21165431e-06
  -1.21266112e-06  -1.21366816e-06]",69.75
2008280,"[  2.19716480e-06   2.19972162e-06   2.20606194e-06 ...,   5.04840727e-07
   5.04038326e-07   5.03236151e-07]",69.8499984741
2008281,"[  2.96113876e-06   2.96379790e-06   2.97043198e-06 ...,   1.21414939e-06
   1.21316123e-06   1.21217329e-06]",69.9500007629
2008282,"[  4.88128671e-06   4.88462820e-06   4.89329159e-06 ...,   7.18942374e-07
   7.16231625e-07   7.13520876e-07]",70.0500030518
2008283,"[  3.88027684e-06   3.88336321e-06   3.89139223e-06 ...,   1.12449311e-06
   1.12209750e-06   1.11970235e-06]",70.1500015259
2008284,"[  3.06267139e-05   3.06387301e-05   3.06711008e-05 ...,   1.29233013e-05
   1.29092259e-05   1.28951506e-05]",70.25
2008285,"[  4.84692900e-05   4.84883858e-05   4.85388664e-05 ...,   2.11868719e-05
   2.11678052e-05   2.11487422e-05]",70.3500061035
2008286,"[  2.31734284e-05   2.31844151e-05   2.32110397e-05 ...,   9.25782206e-06
   9.25617405e-06   9.25452787e-06]",70.4500045776
2008287,"[  6.81253141e-06   6.82743030e-06   6.86635303e-06 ...,  -7.97585199e-06
  -7.98858127e-06  -8.00131056e-06]",70.5500030518
2008288,"[  9.51212405e-06   9.53304152e-06   9.58649343e-06 ...,  -1.13762762e-05
  -1.13898996e-05  -1.14035238e-05]",70.6500015259
2008289,"[  2.83301006e-06   2.83741542e-06   2.84835801e-06 ...,  -5.43490160e-07
  -5.44997874e-07  -5.46505589e-07]",70.75
2008290,"[  2.44035346e-06   2.44403964e-06   2.45329284e-06 ...,  -6.43080057e-07
  -6.44728061e-07  -6.46376293e-07]",70.8500061035
2008291,"[  2.66708867e-06   2.67075347e-06   2.67996302e-06 ...,  -3.17608510e-07
  -3.19238552e-07  -3.20868594e-07]",70.9500045776
2008292,"[  2.59398735e-06   2.59742728e-06   2.60619049e-06 ...,  -5.27342991e-07
  -5.29372983e-07  -5.31402975e-07]",71.0500030518
2008293,"[  2.98261239e-06   2.98652390e-06   2.99624367e-06 ...,   1.08963377e-07
   1.07653705e-07   1.06344260e-07]",71.1500015259
2008294,"[  3.01492219e-06   3.01996602e-06   3.03263937e-06 ...,  -8.97954578e-07
  -9.00269924e-07  -9.02585043e-07]",71.25
2008295,"[  2.88501496e-06   2.88897991e-06   2.89943955e-06 ...,  -1.12126577e-06
  -1.12513385e-06  -1.12900170e-06]",71.3500061035
2008296,"[  3.06832362e-06   3.07254209e-06   3.08310837e-06 ...,  -4.48534365e-07
  -4.50369953e-07  -4.52205313e-07]",71.4500045776
2008297,"[  2.50179733e-06   2.50599646e-06   2.51660072e-06 ...,  -8.73847966e-07
  -8.75951400e-07  -8.78054379e-07]",71.5500030518
2008298,"[  2.27236319e-06   2.27622377e-06   2.28601243e-06 ...,  -8.83483835e-07
  -8.85579084e-07  -8.87674560e-07]",71.6500015259
2008299,"[  3.05078788e-06   3.05501544e-06   3.06593734e-06 ...,  -4.37032440e-07
  -4.40172698e-07  -4.43312956e-07]",71.75
2008300,"[  1.37722609e-05   1.37840261e-05   1.38142959e-05 ...,   3.48793219e-06
   3.47975765e-06   3.47158402e-06]",71.8500061035
2008301,"[  4.33139212e-06   4.33697505e-06   4.35088259e-06 ...,  -2.53456165e-07
  -2.55624855e-07  -2.57793545e-07]",71.9500045776
2008302,"[  2.72890406e-06   2.73479418e-06   2.74968897e-06 ...,  -2.26651719e-06
  -2.26952739e-06  -2.27253736e-06]",72.0500030518
2008303,"[  3.41228292e-06   3.42363910e-06   3.45262970e-06 ...,  -1.02261565e-05
  -1.02332688e-05  -1.02403819e-05]",72.1500015259
2008304,"[  2.93745393e-06   2.94176220e-06   2.95266545e-06 ...,   1.47683750e-07
   1.45467311e-07   1.43251100e-07]",72.25
2008305,"[  2.72128204e-06   2.72582179e-06   2.73763658e-06 ...,  -4.19228400e-07
  -4.22862968e-07  -4.26497763e-07]",72.3500061035
2008306,"[  2.84974453e-06   2.85493479e-06   2.86811996e-06 ...,  -1.59100796e-06
  -1.59395495e-06  -1.59690217e-06]",72.4500045776
2008307,"[  2.88453612e-06   2.89002037e-06   2.90387311e-06 ...,  -1.27670796e-06
  -1.27949511e-06  -1.28228180e-06]",72.5500030518
2008308,"[  2.96210669e-06   2.96748772e-06   2.98120358e-06 ...,  -1.09148755e-06
  -1.09476923e-06  -1.09805114e-06]",72.6500015259
2008309,"[  3.02806075e-06   3.03231536e-06   3.04329001e-06 ...,  -4.20353899e-07
  -4.23460278e-07  -4.26566203e-07]",72.75
2008310,"[  3.64390098e-06   3.64966718e-06   3.66429799e-06 ...,  -8.46605190e-07
  -8.49675189e-07  -8.52744961e-07]",72.8500061035
2008311,"[  3.40838869e-06   3.41547411e-06   3.43360557e-06 ...,  -2.39180690e-06
  -2.39640599e-06  -2.40100439e-06]",72.9500045776
2008312,"[  3.50341179e-06   3.51377639e-06   3.53994710e-06 ...,  -5.02067269e-06
  -5.02594685e-06  -5.03122010e-06]",73.0500030518
2008313,"[  2.84626572e-06   2.85199098e-06   2.86645150e-06 ...,  -1.65609254e-06
  -1.65892538e-06  -1.66175823e-06]",73.1500015259
2008314,"[  3.11669351e-06   3.12537622e-06   3.14748354e-06 ...,  -4.12155896e-06
  -4.12671943e-06  -4.13187900e-06]",73.25
2008315,"[  3.13167834e-06   3.13711485e-06   3.15092620e-06 ...,  -1.15216221e-06
  -1.15524836e-06  -1.15833427e-06]",73.3500061035
2008316,"[  2.93359199e-06   2.94461324e-06   2.97319866e-06 ...,  -7.07945128e-06
  -7.08812513e-06  -7.09679807e-06]",73.4500045776
2008317,"[  3.26130976e-06   3.26801614e-06   3.28519764e-06 ...,  -2.55093732e-06
  -2.55538748e-06  -2.55983718e-06]",73.5500030518
2008318,"[  3.14412932e-06   3.15102693e-06   3.16848173e-06 ...,  -2.50553740e-06
  -2.50923904e-06  -2.51294091e-06]",73.6500015259
2008319,"[  2.98608666e-06   2.99578323e-06   3.02068247e-06 ...,  -4.89465765e-06
  -4.90116599e-06  -4.90767434e-06]",73.75
2008320,"[  3.28274791e-06   3.28936721e-06   3.30633543e-06 ...,  -1.60224749e-06
  -1.60655350e-06  -1.61085950e-06]",73.8500061035
2008321,"[  3.52673624e-06   3.53443670e-06   3.55405768e-06 ...,  -2.64486926e-06
  -2.64942514e-06  -2.65398126e-06]",73.9500045776
2008322,"[  2.86450927e-06   2.87132843e-06   2.88866090e-06 ...,  -2.71688828e-06
  -2.72075772e-06  -2.72462739e-06]",74.0500030518
2008323,"[  2.63330730e-06   2.64043979e-06   2.65866106e-06 ...,  -3.01222349e-06
  -3.01665227e-06  -3.02108060e-06]",74.1500015259
2008324,"[  2.76238256e-06   2.76936726e-06   2.78701214e-06 ...,  -2.94368556e-06
  -2.94723009e-06  -2.95077439e-06]",74.25
2008325,"[  3.27879411e-06   3.28634769e-06   3.30570379e-06 ...,  -2.72240595e-06
  -2.72735883e-06  -2.73231171e-06]",74.3500061035
2008326,"[  3.86242209e-06   3.87042246e-06   3.89088291e-06 ...,  -2.59423587e-06
  -2.59925810e-06  -2.60428033e-06]",74.4500045776
2008327,"[  3.92593483e-06   3.93386017e-06   3.95374173e-06 ...,  -2.41687030e-06
  -2.42034366e-06  -2.42381702e-06]",74.5500030518
2008328,"[  3.78352775e-06   3.79084759e-06   3.80935580e-06 ...,  -1.34233278e-06
  -1.34606125e-06  -1.34978927e-06]",74.6500015259
2008329,"[  4.14387796e-06   4.15189379e-06   4.17227784e-06 ...,  -1.74041270e-06
  -1.74503475e-06  -1.74965589e-06]",74.75
2008330,"[  5.49439983e-06   5.50452796e-06   5.53056270e-06 ...,  -3.38876634e-06
  -3.39576263e-06  -3.40275801e-06]",74.8500061035
2008331,"[  6.22959396e-06   6.24328868e-06   6.27834243e-06 ...,  -5.86660826e-06
  -5.87550767e-06  -5.88440707e-06]",74.9500045776
2008332,"[  9.59248700e-06   9.60635680e-06   9.64164246e-06 ...,  -3.28617534e-06
  -3.29438990e-06  -3.30260445e-06]",75.0500030518
2008333,"[  4.05812352e-06   4.06597928e-06   4.08603182e-06 ...,  -2.54074394e-06
  -2.54560200e-06  -2.55045961e-06]",75.1500015259
2008334,"[  4.06548452e-06   4.07550078e-06   4.10086523e-06 ...,  -4.24060408e-06
  -4.24590553e-06  -4.25120697e-06]",75.25
2008335,"[  4.71137628e-06   4.72171314e-06   4.74826311e-06 ...,  -3.73550029e-06
  -3.74233377e-06  -3.74916681e-06]",75.3500061035
2008336,"[  4.57516080e-06   4.58373415e-06   4.60553247e-06 ...,  -2.15186901e-06
  -2.15672890e-06  -2.16158833e-06]",75.4500045776
2008337,"[  4.24542986e-06   4.25455119e-06   4.27811619e-06 ...,  -2.39956398e-06
  -2.40615191e-06  -2.41273938e-06]",75.5500030518
2008338,"[  4.77637468e-06   4.78607126e-06   4.81071402e-06 ...,  -3.04680952e-06
  -3.05229378e-06  -3.05777758e-06]",75.6500015259
2008339,"[  5.61139132e-06   5.62224659e-06   5.64998936e-06 ...,  -3.61633511e-06
  -3.62310720e-06  -3.62987885e-06]",75.75
2008340,"[  9.61517981e-06   9.63251750e-06   9.67708729e-06 ...,  -8.17326236e-06
  -8.18514582e-06  -8.19703018e-06]",75.8500061035
2008341,"[  1.21270350e-05   1.21484973e-05   1.22033834e-05 ...,  -1.15999319e-05
  -1.16136316e-05  -1.16273313e-05]",75.9500045776
2008342,"[  2.65045801e-05   2.65470844e-05   2.66551178e-05 ...,  -2.49630266e-05
  -2.49875702e-05  -2.50121138e-05]",76.0500030518
2008343,"[  9.61456590e-06   9.63338698e-06   9.68107634e-06 ...,  -1.09829834e-05
  -1.09931589e-05  -1.10033325e-05]",76.1500015259
2008344,"[  1.02604708e-05   1.02780650e-05   1.03227303e-05 ...,  -7.63460775e-06
  -7.64460492e-06  -7.65460118e-06]",76.25
2008345,"[  8.65466245e-06   8.66604023e-06   8.69543783e-06 ...,  -2.07035828e-06
  -2.07877201e-06  -2.08718484e-06]",76.3500061035
2008346,"[  2.90833123e-05   2.90942662e-05   2.91258948e-05 ...,   1.27224048e-05
   1.27010844e-05   1.26797640e-05]",76.4500045776
2008347,"[  6.14270102e-05   6.14328528e-05   6.14459568e-05 ...,   3.07106093e-05
   3.06920047e-05   3.06734073e-05]",76.5500030518
2008348,"[  8.40324901e-06   8.41720885e-06   8.45263094e-06 ...,  -2.53850067e-06
  -2.54621318e-06  -2.55392570e-06]",76.6500015259
2008349,"[  6.26083602e-06   6.27427698e-06   6.30875957e-06 ...,  -4.93097241e-06
  -4.93991365e-06  -4.94885489e-06]",76.75
2008350,"[  5.92202559e-06   5.93520690e-06   5.96898326e-06 ...,  -4.87509442e-06
  -4.88373553e-06  -4.89237618e-06]",76.8500061035
2008351,"[  1.28675256e-05   1.28948268e-05   1.29673481e-05 ...,  -2.55314371e-05
  -2.55597879e-05  -2.55881369e-05]",76.9500045776
2008352,"[  9.68224704e-05   9.69071698e-05   9.70684559e-05 ...,  -1.86187521e-04
  -1.86318532e-04  -1.86449543e-04]",77.0500030518
2008353,"[  1.19464739e-05   1.19552724e-05   1.19717442e-05 ...,  -1.59305200e-05
  -1.59432748e-05  -1.59560259e-05]",77.1500015259
2008354,"[  7.25840619e-06   7.27940005e-06   7.33293791e-06 ...,  -1.15846724e-05
  -1.15974763e-05  -1.16102792e-05]",77.25
2008355,"[  5.61724710e-06   5.63223875e-06   5.67034795e-06 ...,  -6.44751617e-06
  -6.45593354e-06  -6.46435092e-06]",77.3500061035
2008356,"[  6.92607500e-06   6.94252367e-06   6.98458643e-06 ...,  -7.37721348e-06
  -7.38762174e-06  -7.39802817e-06]",77.4500045776
2008357,"[  6.97460337e-06   6.99161365e-06   7.03495243e-06 ...,  -7.41760323e-06
  -7.42781049e-06  -7.43801775e-06]",77.5500030518
2008358,"[  7.30660486e-06   7.32761373e-06   7.38122617e-06 ...,  -1.00376365e-05
  -1.00504776e-05  -1.00633188e-05]",77.6500015259
2008359,"[  5.68198811e-06   5.69803115e-06   5.73947773e-06 ...,  -8.67565086e-06
  -8.68741336e-06  -8.69917676e-06]",77.75
2008360,"[  5.87092381e-06   5.88690364e-06   5.92749393e-06 ...,  -7.15989108e-06
  -7.16885916e-06  -7.17782723e-06]",77.8500061035
2008361,"[  1.30483768e-05   1.30788412e-05   1.31585302e-05 ...,  -2.55025370e-05
  -2.55291052e-05  -2.55556697e-05]",77.9500045776
2008362,"[  5.54268227e-05   5.54732396e-05   5.55610022e-05 ...,  -9.95789596e-05
  -9.96481904e-05  -9.97174211e-05]",78.0500030518
2008363,"[  9.09810024e-06   9.11844199e-06   9.17038597e-06 ...,  -1.14010672e-05
  -1.14138775e-05  -1.14266859e-05]",78.1500015259
2008364,"[  7.62667696e-06   7.64654396e-06   7.69719918e-06 ...,  -9.84048984e-06
  -9.85247061e-06  -9.86445230e-06]",78.25
2008365,"[  6.68015764e-06   6.69776773e-06   6.74274816e-06 ...,  -8.44324131e-06
  -8.45409977e-06  -8.46495732e-06]",78.3500061035
2008366,"[  8.41189012e-06   8.43163434e-06   8.48202217e-06 ...,  -8.21858430e-06
  -8.23061691e-06  -8.24264953e-06]",78.4500045776
2009001,"[  1.07108508e-05   1.07333253e-05   1.07906835e-05 ...,  -8.13273164e-06
  -8.14628493e-06  -8.15983549e-06]",78.5500030518
2009002,"[  3.75697600e-05   3.76168937e-05   3.77379583e-05 ...,  -9.17971920e-06
  -9.21158062e-06  -9.24343840e-06]",78.6500015259
2009003,"[  5.74913684e-05   5.75416889e-05   5.76732564e-05 ...,  -1.70257772e-06
  -1.74633533e-06  -1.79010021e-06]",78.75
2009004,"[  2.60644902e-05   2.60962406e-05   2.61756013e-05 ...,  -6.42925625e-06
  -6.44237844e-06  -6.45550062e-06]",78.8500061035
2009005,"[  3.34216238e-05   3.34569413e-05   3.35523146e-05 ...,  -5.74257865e-06
  -5.78467734e-06  -5.82677967e-06]",78.9500045776
2009006,"[  1.08984816e-04   1.09006825e-04   1.09054163e-04 ...,   6.81895472e-06
   6.75961201e-06   6.70026202e-06]",79.0500030518
2009007,"[  1.10582014e-05   1.10814344e-05   1.11404315e-05 ...,  -9.35798926e-06
  -9.37105688e-06  -9.38412541e-06]",79.1500015259
